producto,marca,descripcion,url_producto,imagen,mpn,sku,precio_bajo,precio_alto
Bebida energizante Red Bull lata 355 cc.,Red Bull,,https://www.carrefour.com.ar/bebida-energizante-red-bull-lata-355-cc-36745/p,https://carrefourar.vtexassets.com/arquivos/ids/277292/90435225_E01.jpg?v=1771455026,645401,16009,454.0,454.0
Cerveza blanca Antares playa grande en lata 473 cc.,Antares,,https://www.carrefour.com.ar/cerveza-blanca-antares-playa-grande-en-lata-473-cc-713428/p,https://carrefourar.vtexassets.com/arquivos/ids/270164/7798091030350_02.jpg?v=1771426587,713428,119120,491.0,491.0
Cerveza roja Quilmes red lager 6 u. x 473 cc.,Quilmes,"&lt;p&gt;&lt;strong&gt;Quilmes Red Lager&lt;/strong&gt; es una cerveza roja que se destaca por su equilibrio, cremosidad y su delicado sabor amargo.&lt;/p&gt;
&lt;p&gt;Resulta f&amp;aacute;cil de tomar e ideal para resaltar momentos especiales.&lt;/p&gt;
&lt;p&gt;Su color rojo cobrizo es producto de la perfecta combinaci&amp;oacute;n de maltas finamente seleccionadas y el tostado natural de los taninos de la cebada durante el proceso de malteo.&lt;/p&gt;",https://www.carrefour.com.ar/cerveza-roja-quilmes-red-lager-6-u-x-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/191293/7792798003433_01.jpg?v=1771453211,651749,37141,1550.0,1550.0
Agua de mesa Kin sin gas 500 cc.,Kin,,https://www.carrefour.com.ar/agua-de-mesa-kin-sin-gas-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/171383/7790895000201_01.jpg?v=1771413204,208870,7662,135.5,135.5
Vino tinto red blend Familia Bianchi 750 cc.,Bianchi,,https://www.carrefour.com.ar/vino-tinto-red-blend-familia-bianchi-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/185339/7790703199172_01.jpg?v=1771452870,639878,19788,1670.0,1670.0
Vino tinto merlot Dadá 2 750 cc.,Dadá,,https://www.carrefour.com.ar/vino-tinto-merlot-dada-2-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/240362/7791540044519_01.jpg?v=1771450634,536266,11619,1135.0,1135.0
Cerveza rubia Blue Moon 355 cc.,Blue Moon,,https://www.carrefour.com.ar/cerveza-rubia-blue-moon-355-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/191376/7793147570637_01.jpg?v=1771456016,633569,31766,623.0,623.0
Bebida energizante Red Bull watermelon en lata 250 cc.,Red Bull,,https://www.carrefour.com.ar/bebida-energizante-red-bull-watermelon-en-lata-250-cc-707373/p,https://carrefourar.vtexassets.com/arquivos/ids/277300/9002490258313_E01.jpg?v=1771444515,707373,105940,336.0,336.0
Vino blanco dulce Toro brick 1 l.,Toro,,https://www.carrefour.com.ar/vino-blanco-dulce-toro-brick-1-l/p,https://carrefourar.vtexassets.com/arquivos/ids/272412/7790314054105_01.jpg?v=1771427110,672020,31961,447.0,447.0
Vino tinto malbec Séptima 750 cc.,Septima,,https://www.carrefour.com.ar/vino-tinto-malbec-septima-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/299867/7798078230025_01.jpg?v=1771435102,247344,4514,1150.0,1150.0
Agua saborizada Villa del Sur Levité manzana 1 l.,Levité,,https://www.carrefour.com.ar/agua-saborizada-villa-del-sur-levite-manzana-1-l/p,https://carrefourar.vtexassets.com/arquivos/ids/171628/7798062544695_01.jpg?v=1771435193,633896,7256,194.15,194.15
Gaseosa Sprite lima-limón 354 ml.,Sprite,,https://www.carrefour.com.ar/gaseosa-sprite-lima-limon-354-ml-6229/p,https://carrefourar.vtexassets.com/arquivos/ids/327584/7790895000270_E01.jpg?v=1771437927,6229,12210,208.5,208.5
Aperitivo con alcohol Pronto shake botella 1 l.,Pronto,,https://www.carrefour.com.ar/aperitivo-con-alcohol-pronto-shake-botella-1-l-703003/p,https://carrefourar.vtexassets.com/arquivos/ids/268799/7790950142563_01.jpg?v=1771416357,703003,101085,541.0,541.0
Gaseosa Mirinda naranja 3 l.,Mirinda,"Gaseosa saborizada sabor naranja con gran sabor a futa, colores intensos y la efervescencia de las burbujas",https://www.carrefour.com.ar/gaseosa-mirinda-naranja-3-l/p,https://carrefourar.vtexassets.com/arquivos/ids/308962/7791813000020_E01.jpg?v=1771417112,539366,20379,506.0,506.0
Vodka Smirnoff  ice red berrie lata 473 cc.,Smirnoff,,https://www.carrefour.com.ar/vodka-smirnoff--ice-red-berrie-lata-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/236292/7791250003189_01.jpg?v=1771417433,693135,85763,509.0,509.0
Aperitivo con alcohol Pronto bitt 473 cc.,Pronto,,https://www.carrefour.com.ar/aperitivo-c-alcohol-bitt-pronto-lata-x-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/192729/7790950610581_01.jpg?v=1771432244,627973,11391,297.0,297.0
Espumante Mumm spritz leger 750 cc.,Mumm,,https://www.carrefour.com.ar/espumante-mumm-spritz-leger-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/208671/7791560520390_01.jpg?v=1771456042,670537,28053,1755.0,1755.0
Aperitivo Cynar 70 proof 750 cc.,Cynar,,https://www.carrefour.com.ar/aperitivo-cynar-70-proof-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/192826/7791200000619_01.jpg?v=1771412135,626853,19671,1665.0,1665.0
Cerveza rubia Rabieta ipa 473 cc.,Rabieta,,https://www.carrefour.com.ar/cerveza-rubia-rabieta-ipa-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/268990/7798339250137_01.jpg?v=1771443923,646250,12178,392.25,392.25
Gaseosa limón Pritty regular pet 1.5 l.,Pritty,,https://www.carrefour.com.ar/gaseosa-limon-pritty-regular-pet-15-l/p,https://carrefourar.vtexassets.com/arquivos/ids/275148/7791913000265_E01.jpg?v=1771423442,685505,73957,268.5,268.5
Agua saborizada Aquarius pomelo 500 cc.,Aquarius,"Cambiate al sabor de Aquarius. Disfrutá de la refrescancia de Aquarius y de sus exquisitos sabores: Perá, Manzana, Pomelo, Naranja, Limón y Uva. Descubrí su plataforma Sin Azúcares para los que buscan sabor sin calorías. Nunca es tarde para cambiar. Bienvenido a Aquarius.",https://www.carrefour.com.ar/agua-saborizada-aquarius-pomelo-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/327679/7790895640469_E01.jpg?v=1771416974,441205,10633,165.0,165.0
Bebida isotónica Powerade mountain blast 500 cc.,Powerade,"La bebida deportiva completa, con ION 4, que aporta los 4 electrolitos que perdes al transpirar: sodio, potasio, calcio, magnesio. El POWER que tu rutina necesita. Powerade, hidratador oficial de la Selección Argentina.",https://www.carrefour.com.ar/bebida-isotonica-powerade-mountain-blast-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/327764/7790895640025_E01.jpg?v=1771451559,424488,3924,275.5,275.5
Vino tinto merlot syrah malbec Canciller blend 750 cc.,Canciller,,https://www.carrefour.com.ar/vino-tinto-merlot-syrah-malbec-canciller-blend-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/300085/7790314004995_01.jpg?v=1771456061,599465,8060,606.0,606.0
Vino tinto malbec Suter 750 cc.,Suter,,https://www.carrefour.com.ar/vino-tinto-malbec-suter-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/185342/7790704167637_01.jpg?v=1771428401,327490,10564,677.0,677.0
Vino tinto cabernet sauvignon Omnium 750 cc.,Omnium,,https://www.carrefour.com.ar/vino-tinto-cabernet-sauvignon-omnium-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/184894/7798051300189_01.jpg?v=1771412545,475359,20699,859.0,859.0
Hard seltzer Mingo  maracuya gua. y coria. 355 cc.,Mingo,,https://www.carrefour.com.ar/hard-seltzer-mingo--maracuya-gua-y-coria-355-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/237920/7791540053955_01.jpg?v=1771427973,693133,85768,209.0,209.0
Vino tinto La linda malbec en botella 750 cc.,Finca La Linda,,https://www.carrefour.com.ar/vino-tinto-la-linda-malbec-en-botella-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/313157/7791203003341_01.jpg?v=1771438332,704720,100856,2435.0,2435.0
Cerveza ipa Eazy 27 lata 473 cc. x 6 uni,Eazy 27,,https://www.carrefour.com.ar/cerveza-ipa-eazy-27-lata-473-cc-x-6-uni-696344/p,https://carrefourar.vtexassets.com/arquivos/ids/268916/7792798011100_01.jpg?v=1771404172,696344,92876,2520.0,2520.0
Vino tinto Sexy Fish cabernet franc 750 cc.,Sexy Fish,,https://www.carrefour.com.ar/vino-tinto-sexy-fish-cabernet-franc-750-cc-690440/p,https://carrefourar.vtexassets.com/arquivos/ids/300028/7792319971241_01.jpg?v=1771445112,690440,83914,988.0,988.0
Vino tinto cabernet sauvignon Cosecha Elegido Norton 750 cc.,Norton,,https://www.carrefour.com.ar/vino-tinto-cabernet-sauvignon-cosecha-elegido-norton-750-cc-586170/p,https://carrefourar.vtexassets.com/arquivos/ids/300017/7792319003171_01.jpg?v=1771431807,586170,29210,781.0,781.0
Cerveza roja torobayo Kunstmann lata 473 cc.,Kunstmann,,https://www.carrefour.com.ar/cerveza-roja-torobayo-kunstmann-lata-473-cc-659864/p,https://carrefourar.vtexassets.com/arquivos/ids/268809/7802107000562_01.jpg?v=1771442756,659864,90329,560.0,560.0
Vino tinto Don David pinot noir 750 cc.,Don David,,https://www.carrefour.com.ar/vino-tinto-don-david-pinot-noir-750-cc-690114/p,https://carrefourar.vtexassets.com/arquivos/ids/251083/7790189043686_01.jpg?v=1771453790,690114,83629,1660.0,1660.0
Agua saborizada Aquarius manzana 500 cc.,Aquarius,"Cambiate al sabor de Aquarius. Disfrutá de la refrescancia de Aquarius y de sus exquisitos sabores: Perá, Manzana, Pomelo, Naranja, Limón y Uva. Descubrí su plataforma Sin Azúcares para los que buscan sabor sin calorías. Nunca es tarde para cambiar. Bienvenido a Aquarius.",https://www.carrefour.com.ar/agua-saborizada-aquarius-manzana-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/327702/7790895640452_E01.jpg?v=1771416936,441216,12529,204.67,204.67
Vino blanco Suter etiqueta marrón 750 cc.,Suter,,https://www.carrefour.com.ar/vino-blanco-suter-etiqueta-marron-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/185774/7790704110121_01.jpg?v=1771450229,6508,12058,561.0,561.0
Vino tinto Toro sirah malbec viejo 1.125 cc.,Toro,,https://www.carrefour.com.ar/vino-tinto-toro-sirah-malbec-viejo-1125-cc-703546/p,https://carrefourar.vtexassets.com/arquivos/ids/299820/7790314006784_01.jpg?v=1771415824,703546,98741,759.0,759.0
Gaseosa lima limón Sprite sin azúcar mini Pet 237 cc.,Sprite,,https://www.carrefour.com.ar/gaseosa-lima-limon-sprite-sin-azucar-mini-pet-237-cc-703336/p,https://carrefourar.vtexassets.com/arquivos/ids/327776/7790895647147_E01.jpg?v=1771442237,703336,98646,117.5,117.5
Agua mineral Carrefour 6.25 lts.,Carrefour,,https://www.carrefour.com.ar/agua-mineral-carrefour-625-lts-716641/p,https://carrefourar.vtexassets.com/arquivos/ids/322094/7791720028292_02.jpg?v=1771454668,716641,126993,642.96,642.96
Vino blanco Santa Julia sauvignon blanc 750 cc.,Santa Julia,,https://www.carrefour.com.ar/vino-blanco-santa-julia-sauvignon-blanc-750-cc-695135/p,https://carrefourar.vtexassets.com/arquivos/ids/272450/7791728243895_01.jpg?v=1771422009,695135,88615,1325.0,1325.0
Vino tinto pinot noir Saurus 750 cc.,Saurus,,https://www.carrefour.com.ar/vino-tinto-pinot-noir-saurus-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/299797/7798116190335_01.jpg?v=1771444349,401032,20429,1555.0,1555.0
Cerveza rubia Antares caravana ipa 473 cc.,Antares,,https://www.carrefour.com.ar/cerveza-rubia-antares-caravana-ipa-473-cc-35049/p,https://carrefourar.vtexassets.com/arquivos/ids/268806/7798091030268_01.jpg?v=1771434918,658252,10798,524.0,524.0
Vino rose Federico de alvear dulce en botella 750 cc.,Federico De Alvear,,https://www.carrefour.com.ar/vino-rose-federico-de-alvear-dulce-en-botella-750-cc-713029/p,https://carrefourar.vtexassets.com/arquivos/ids/268018/7791670027109_02.jpg?v=1771449990,713029,118785,774.0,774.0
Jugo natural Del Valle de manzana verde 1 l.,Del Valle,,https://www.carrefour.com.ar/jugo-natural-del-valle-de-manzana-verde-1-l/p,https://carrefourar.vtexassets.com/arquivos/ids/271739/7790154008320_01.jpg?v=1771449943,679162,50434,223.69,223.69
Vino tinto malbec Uxmal 750 cc.,Uxmal,,https://www.carrefour.com.ar/vino-tinto-malbec-uxmal-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/300018/7794450090713_01.jpg?v=1771455858,404431,32197,1340.0,1340.0
Fernet Vittone 450 cc.,Vittone,,https://www.carrefour.com.ar/fernet-vittone-450-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/226762/7790290101466_01.jpg?v=1771455920,655373,10660,353.0,353.0
Espumante extra brut Norton elegido 750 cc.,Norton,,https://www.carrefour.com.ar/espumante-extra-brut-norton-elegido-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/269696/7792319675781_02.jpg?v=1771441762,250935,10879,1170.0,1170.0
Fernet con cola 1882 473 cc.,1882,,https://www.carrefour.com.ar/fernet-con-cola-1882-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/174809/7798167047923_01.jpg?v=1771441125,653112,12758,220.0,220.0
Jugo Zulueta concentrado sin azúcar pomelo 2 l.,Zulueta,,https://www.carrefour.com.ar/jugo-zulueta-concentrado-sin-azucar-pomelo-2-l/p,https://carrefourar.vtexassets.com/arquivos/ids/214416/7793277000202_01.jpg?v=1771449425,509369,76535,513.0,513.0
Ades soja + jugo de frutas tropicales 200 cc.,Ades,"AdeS es un Alimento de Semillas, ideal para un desayuno nutritivo. ¿Ya probaste AdeS Soja Natural, Soja con Sabores y AdeS Almendras? Ideales para cortar tu café, combinar con cereales o preparar licuados y recetas. ¡También los podés disfrutar listos para tomar!",https://www.carrefour.com.ar/ades-soja-plus-jugo-de-frutas-tropicales-200-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/324524/7790895643767_E01.jpg?v=1771418628,637695,9516,125.5,125.5
Vino tinto malbec Dolores Navarro correas 750 cc.,Navarro Correas,,https://www.carrefour.com.ar/vino-tinto-malbec-dolores-navarro-correas-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/185359/7791250002564_01.jpg?v=1771431983,630631,12568,1305.0,1305.0
Vino tinto malbec Pacheco Pereda 750 cc.,Pacheco Pereda,,https://www.carrefour.com.ar/vino-tinto-malbec-pacheco-pereda-750-cc-684504/p,https://carrefourar.vtexassets.com/arquivos/ids/300122/7798130464405_01.jpg?v=1771446553,684504,73079,819.0,819.0
Vino tinto Dilema velvet dulce 750 cc.,Dilema,,https://www.carrefour.com.ar/vino-tinto-dilema-velvet-dulce-750-cc-703540/p,https://carrefourar.vtexassets.com/arquivos/ids/299924/7790314005718_01.jpg?v=1771433600,703540,98782,934.0,934.0
Jugo concentrado granadina Cusenier 750 g.,Cusenier,,https://www.carrefour.com.ar/jugo-concentrado-granadina-cusenier-750-g/p,https://carrefourar.vtexassets.com/arquivos/ids/193396/7792410517348_01.jpg?v=1771449424,659557,19276,690.0,690.0
Vino tinto syrah cabernet Callia esperado 750 cc.,Callia,"Color profundo de matiz rojizo. En nariz presenta aromas de frutas maduras, acompañados de notas especiadas como pimienta, canela y clavo de olor. En boca se caracteriza por ser algo complejo y muy equilibrado, con una marcada sensación dulce que lo hace sumamente interesante y muy fácil de beber",https://www.carrefour.com.ar/vino-tinto-syrah-cabernet-callia-esperado-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/227491/7798108832533_01.jpg?v=1771451092,576748,5874,973.0,973.0
Hard seltzer Mingo  pomelo rosa m y cardam 355 cc.,Mingo,,https://www.carrefour.com.ar/hard-seltzer-mingo--pomelo-rosa-m-y-cardam-355-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/237921/7791540053962_01.jpg?v=1771417180,693134,85765,209.0,209.0
Gaseosa naranja regular Mirinda pet 250 cc.,Mirinda,,https://www.carrefour.com.ar/gaseosa-naranja-regular-mirinda-pet-250-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/308959/7791813410324_E01.jpg?v=1771455863,607121,20518,103.0,103.0
Vino blanco dulce chenin Chacabuco 750 cc.,Chacabuco,,https://www.carrefour.com.ar/vino-blanco-dulce-chenin-chacabuco-750-cc-38928/p,https://carrefourar.vtexassets.com/arquivos/ids/185624/7791843013441_02.jpg?v=1771453022,625003,6182,886.0,886.0
Bebida isotónica Carrefour naranja 750 cc.,Carrefour,,https://www.carrefour.com.ar/bebida-isotonica-carrefour-naranja-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/233321/7791720023594_01.jpg?v=1771420936,656763,9697,138.4,138.4
Cerveza de trigo Mecklenburger weibbier 500 cc.,Mecklenburger,,https://www.carrefour.com.ar/cerveza-de-trigo-mecklenburger-weibbier-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/270717/4015042108818_01.jpg?v=1771454046,649643,12560,275.0,275.0
Gaseosa Pritty limón cero 1.5 l.,Pritty,,https://www.carrefour.com.ar/gaseosa-pritty-limon-cero-15-l/p,https://carrefourar.vtexassets.com/arquivos/ids/275146/7791913001170_E01.jpg?v=1771435095,596775,24114,268.5,268.5
Cerveza negra Quilmes bock 1 l.,Quilmes,"&lt;p&gt;Robusta y Persistente. Elaborada con una selecci&amp;oacute;n de cebadas malteadas que le otorgan su color borravino y cuerpo robusto, combinaci&amp;oacute;n que la hace distinguirse dentro de las cervezas negras.&lt;/p&gt;",https://www.carrefour.com.ar/cerveza-negra-quilmes-bock-1-l/p,https://carrefourar.vtexassets.com/arquivos/ids/191312/7792798007394_01.jpg?v=1771430471,505971,8665,451.0,451.0
Licor Bols café al coñac 700 cc.,Bols,,https://www.carrefour.com.ar/licor-bols-cafe-al-conac-700-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/177446/7791200000305_01.jpg?v=1771410348,564069,18814,1160.0,1160.0
Agua saborizada Ser limón con gas 1.5 l.,Ser,,https://www.carrefour.com.ar/agua-saborizada-ser-limon-con-gas-15-l/p,https://carrefourar.vtexassets.com/arquivos/ids/268938/7798062541991_01.jpg?v=1771420376,574235,22147,298.87,298.87
Whisky importado 6 años J&amp;b 750 cc.,J&amp;B,,https://www.carrefour.com.ar/whisky-importado-6-anos-jyb-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/186055/7791250001994_01.jpg?v=1771416450,603796,12527,4750.0,4750.0
Vino tinto blend Alma Mora 750 cc.,Finca Las Moras,,https://www.carrefour.com.ar/vino-tinto-blend-alma-mora-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/184555/7791540045721_01.jpg?v=1771448973,555178,11616,1200.0,1200.0
Agua mineral Smartwater con gas 591 cc.,Smart Water,"La nueva propuesta premium de agua mineralizada de The Coca-Cola Company, a un precio accesible, baja en sodio y con un sabor fresco y único gracias a una selección especial de electrolitos. Con un proceso único de elaboración y purificación: elaborada y condensada con electrolitos. Smartwater, Pureza inspirada en las nubes.",https://www.carrefour.com.ar/agua-mineral-smartwater-con-gas-591-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/171409/7790895646027_01.jpg?v=1771422096,651807,28288,170.5,170.5
Vino tinto malbec López 750 cc.,Lopez,,https://www.carrefour.com.ar/vino-tinto-malbec-lopez-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/299953/7790336030507_01.jpg?v=1771453842,6608,14023,864.0,864.0
Whisky Monkey Shoulder botella 700 cc.,Monkey Shoulder,,https://www.carrefour.com.ar/whisky-monkey-shoulder-botella-700-cc-696896/p,https://carrefourar.vtexassets.com/arquivos/ids/269691/5010327105215_02.jpg?v=1771327851,696896,89844,13005.0,13005.0
Vino tinto malbec selección Álamos 750 cc.,Alamos,,https://www.carrefour.com.ar/vino-tinto-malbec-seleccion-alamos-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/299864/7794450000781_01.jpg?v=1771438338,481534,32201,2300.0,2300.0
Whisky Criadores petaca 195 cc.,Criadores,,https://www.carrefour.com.ar/whisky-criadores-petaca-195-cc-42210/p,https://carrefourar.vtexassets.com/arquivos/ids/299758/77975225_01.jpg?v=1771412901,675083,42210,423.0,423.0
Espumante brut rosé Chandon 750 cc.,Chandon,,https://www.carrefour.com.ar/espumante-brut-rose-chandon-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/204620/7790975198590_01.jpg?v=1771446121,678040,45863,2460.0,2460.0
Espumante extra brut Chandon 187 cc.,Chandon,,https://www.carrefour.com.ar/espumante-extra-brut-chandon-187-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/204640/7790975198934_01.jpg?v=1771430188,678054,45871,729.0,729.0
Espumante Cosecha Especial Norton extra brut 750 cc.,Norton,"&lt;style&gt;
#richContentObject{
    height: 5000px;
}
@media screen and (max-width: 630px){
    #richContentObject{
        height: 2400px !important;
    }
}

@media screen and (max-width: 500px){
    #richContentObject{
        height: 1900px !important;
    }
}
&lt;/style&gt;

&lt;object data=&quot;https://bits0.com/norton/richcontent/cosecha-especial/index.html&quot; width=&quot;100%&quot; height=&quot;5000px&quot; id=&quot;richContentObject&quot;&gt;&lt;/object&gt;",https://www.carrefour.com.ar/espumante-cosecha-especial-norton-extra-brut-750-cc-179372/p,https://carrefourar.vtexassets.com/arquivos/ids/270865/7792319000217_01.jpg?v=1771442120,179372,20134,1820.0,1820.0
Gaseosa Mirinda naranja 500 cc.,Mirinda,"Gaseosa saborizada sabor naranja con gran sabor a futa, colores intensos y la efervescencia de las burbujas",https://www.carrefour.com.ar/gaseosa-mirinda-naranja-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/308964/7791813420156_E01.jpg?v=1771456517,441210,20323,169.0,169.0
Agua saborizada naranja sin gas Villa del Sur Levité 2.5 l.,Levité,,https://www.carrefour.com.ar/agua-saborizada-naranja-sin-gas-villa-del-sur-levite-25-l/p,https://carrefourar.vtexassets.com/arquivos/ids/268836/7790315101075_01.jpg?v=1771422519,671558,30473,463.0,463.0
Cerveza roja Rabieta irish ale 473 cc.,Rabieta,,https://www.carrefour.com.ar/cerveza-roja-rabieta-irish-ale-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/270734/7798339250151_01.jpg?v=1771442659,646254,13092,392.25,392.25
Espumante Novecento extra dulce 750 cc.,Novecento,"&lt;p&gt;&lt;strong&gt;Espumante Novecento extra dulce 750 cc.&lt;/strong&gt;&lt;/p&gt;
&lt;ul&gt;
&lt;li&gt;De color amarillo dorado con sutiles notas verdosas.&lt;/li&gt;
&lt;li&gt;Fino y fresco con complejidad frutal.&lt;/li&gt;
&lt;li&gt;Equilibrado y de elegante perlage.&lt;/li&gt;
&lt;/ul&gt;",https://www.carrefour.com.ar/espumante-novecento-extra-dulce-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/273582/7790717001195_01.jpg?v=1771448976,686027,74216,1020.0,1020.0
Aperitivo Gancia hibiscus spritz en botella 750 cc.,Gancia,,https://www.carrefour.com.ar/aperitivo-gancia-hibiscus-spritz-en-botella-750-cc-711789/p,https://carrefourar.vtexassets.com/arquivos/ids/265780/7790950144819_02.jpg?v=1771432844,711789,116687,1510.0,1510.0
Vino tinto reserva blend Alma Mora 750 cc.,Alma Mora,,https://www.carrefour.com.ar/vino-tinto-reserva-blend-alma-mora-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/185381/7791540049767_01.jpg?v=1771455033,623472,10814,1480.0,1480.0
