producto|marca|descripcion|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
Antigrasa Procenex pisos lima 900 ml.|Procenex|Procenex pisos Antigrasa Lima limpia y remueve la grasa de pisos,mesadas y superficies lavables de la cocina dejando un agradable aroma. Su fórmula contiene potentes aceleradores de limpieza que disuelven la grasa mejor que tu limpiador habitual.|Limpieza|https://www.carrefour.com.ar/antigrasa-procenex-pisos-lima-900-ml-659955/p|659955|10152|193.46|193.46
Desinfectante de ambientes y elimina olores Lysoform bebé en aerosol 285 ml.|Lysoform|"Lysoform Aerosol Desinfectante es un aerosol de acción antimicrobiana que mata virus, bacterias y hongos en superficies duras. 
 
 Beneficios:
 *Mata el 99,9 % de los virus, bacterias y hongos
 *Efectivo contra el virus SARS-COV-2
 *Eficacia comprobada contra los virus H1N1 y respiratorio sincitial
 *Elimina los olores desagradables
 *Disponible en aromas Original, Lavanda, Bebé, Aire de Montaña, Cítrica, Algodón y Lino, Floral y Frutal
 
 *Eficacia comprobada contra: bacterias y hongos: Staphylococcus aureus, Salmonella choleraesuis, Pseudomonas aeruginosa y Streptococcus faecalis, Aspergillus niger, Trichophyton mentagrophytes. Virus: virus H1N1, Herpes simplex 1 y 2, respiratorio sincitial, polio tipo 1 y 3
 
 ¿Dónde usar este producto?
 *Piletas y bañeras en interiores
 *Pomos de puertas
 *Mesadas de cocina y cestos de basura
 *Habitaciones de enfermos
 *Rejillas y lavabos
 *Sótanos, clósets y ambientes cerrados
 *Otras aplicaciones: cortinas, baldosas, grifos, mesadas, lavadoras de ropa, interiores de vehículos, vehículos, alacenas, cajones, altillos, casas de vacaciones.
 
 ¿Cómo usar este producto?
 Si lo utiliza para el tratamiento de superficies de contacto con alimentos, enjuague con agua potable después del tratamiento. 
 
 *Acción desinfectante: 
 1) Mantenga el envase en posición vertical y aplique Lysoform sobre la superficie por tratar desde una distancia de 15 a 20 cm. 
 2) Rocíe la superficie hasta cubrirla con una neblina. 
 3) Deje actuar durante 10 minutos. 
 4) Repita la aplicación tantas veces como sea necesario. 
 
 *Acción desodorizante: mantenga el aerosol en posición vertical y rocíe en el aire durante 3 o 4 segundos."|Limpieza|https://www.carrefour.com.ar/desinfectante-de-ambientes-y-elimina-olores-lysoform-bebe-en-aerosol-285-ml/p|688638|83815|422.0|422.0
Jabón Ala en pan x2 200 g.|Ala||Limpieza|https://www.carrefour.com.ar/jabon-ala-en-pan-x2-200-g-716095/p|716095|126611|520.04|520.04
Pastilla para inodoro Harpic lavanda 20 g.|Harpic|Las pastillas de Harpic limpian y aromatizan tu inodoro, dejando una fragancia a Lavanda. Además cuenta con una red protectora para evitar que el producto caida dentro del inodoro y se tape.|Limpieza|https://www.carrefour.com.ar/pastilla-para-inodoro-harpic-lavanda-20-g-614290/p|614290|30929|173.0|173.0
Jabón líquido ropa Zorro blue power plus 800 cc.|Zorro||Limpieza|https://www.carrefour.com.ar/jabon-liquido-ropa-zorro-blue-power-plus-800-cc-700001/p|700001|94937|499.0|499.0
Bolsas para residuos Carrefour 45 x 60 cm. 30 u.|Carrefour||Limpieza|https://www.carrefour.com.ar/bolsas-para-residuos-carrefour-45-x-60-cm-30-u-17167/p|553342|17167|719.0|719.0
Lustramuebles Blem granito y marmol naranja en aerosol 360 cc.|Blem|Limpia todos tus muebles, impidiendo la adherencia del polvo.|Limpieza|https://www.carrefour.com.ar/lustramuebles-blem-granito-y-marmol-naranja-en-aerosol-360-cc-685534/p|685534|73983|565.0|565.0
Guante Mapa plisse satinado talle L|Mapa||Limpieza|https://www.carrefour.com.ar/guante-mapa-plisse-satinado-talle-l/p|681193|55725|610.0|610.0
Destapa cañerias Plomero Liquido fórmula experta 1 l.|Plomero|El Destapacañerías Plomero Líquido cuenta con una exclusiva fórmula que llega directo a la obstrucción, rápida solución al problema de cañerías tapadas o lento desagüe. No daña las cañerías.|Limpieza|https://www.carrefour.com.ar/destapa-canerias-plomero-liquido-formula-experta-1-l/p|51110|17158|853.0|853.0
Desinfectante en aerosol Carrefour original 340 cc.|Carrefour||Limpieza|https://www.carrefour.com.ar/desinfectante-en-aerosol-carrefour-original-340-cc/p|501231|3788|423.0|423.0
Esponja de bronce Carrefour 2 u.|Carrefour||Limpieza|https://www.carrefour.com.ar/esponja-de-bronce-carrefour-2-u/p|106974|21794|204.33|204.33
Difusor aromático cj Urban fresh coco vainilla|Urban||Limpieza|https://www.carrefour.com.ar/difusor-aromatico-cj-urban-fresh-coco-vainilla-697130/p|697130|116621|799.0|799.0
Jabón líquido para ropa Woolite todos los días en máquina repuesto 1.5 l.|Woolite|Woolite Todos los Días es el detergente líquido para toda tu ropa. No importa si es de color o blanca, Woolite te ayuda a limpiar y prevenir la pérdida de color, el estiramiento y el encogimiento de tus prendas favoritas.|Limpieza|https://www.carrefour.com.ar/jabon-liquido-para-ropa-woolite-todos-los-dias-en-maquina-repuesto-15-l-654873/p|654873|22443|1195.0|1195.0
Pastilla para inodoro Harpic pino 20 g.|Harpic|Las pastillas de Harpic limpian y aromatizan tu inodoro, dejando una fragancia a Pino. Además cuenta con una red protectora para evitar que el producto caida dentro del inodoro y se tape.|Limpieza|https://www.carrefour.com.ar/pastilla-para-inodoro-harpic-pino-20-g-614293/p|614293|30478|173.0|173.0
Canasta líquida para inodoro Glade mañana de campo repuesto 50 ml.|Glade|"Mantené tu baño limpio y la perfumado desde el primer al último día con Glade Canasta Líquida
 Nueva fórmula 3en1, Limpia, aromatiza y dura hasta 30 días permitiéndote disfrutar más de tu baño.
 
 Fragancia: Mañana de Campo. Aroma a frutas y flores
 
 Ventajas:
 *Mantiene el inodoro continuamente limpio y perfumado
 *Eficaz desde el primero hasta el último día.
 *Mantiene limpio el inodoro y previene la formación de manchas y de sarro.
 *No mancha el inodoro.
 *Dura hasta 30 días
 
 Instrucciones de Uso:
 1) No retire la tapa protectora de la botellita que contiene el líquido. Sostenga la pieza que contiene el líquido con la tapa hacia abajo y, presionando, introdúzcala dentro de la base hasta perforar la tapa.
 2) Abra levemente el gancho y coloque el limpiador continuo en el borde interno del inodoro. Asegúrese de que la base quede debajo de la salida de agua y apoyada contra la pared interna del inodoro. De ser necesario, extienda hacia afuera la bandeja de la base del producto para lograrlo."|Limpieza|https://www.carrefour.com.ar/canasta-liquida-para-inodoro-glade-manana-de-campo-repuesto-50-ml-579925/p|579925|28547|516.0|516.0
Pomada para calzado Cobra negro 30 g.|Cobra|Pomada Cobra Negro ofrece un cuidado intensivo para tu calzado: Protección contra el agua + Máximo brillo y nutrición.|Limpieza|https://www.carrefour.com.ar/pomada-para-calzado-cobra-negro-30-g-613299/p|613299|30499|487.0|487.0
Desodorante de ambiente Carrefour floral 360 cc.|Carrefour||Limpieza|https://www.carrefour.com.ar/desodorante-de-ambiente-carrefour-floral-360-cc/p|423049|19881|320.4|320.4
Limpiador multiuso Multimax para diluir pino (rinde 5 litros) 150 ml.|Multimax||Limpieza|https://www.carrefour.com.ar/limpiador-multiuso-multimax-para-diluir-pino-rinde-5-litros-150-ml-638077/p|638077|6067|252.0|252.0
Limpiador multisuperficies y electrónicos Blem citrus repuesto 450 ml.|Blem||Limpieza|https://www.carrefour.com.ar/limpiador-multisuperficies-y-electronicos-blem-citrus-repuesto-450-ml-703713/p|703713|98986|298.74|298.74
Suavizante Downy concentrado liros botella 500 cc.|Downy||Limpieza|https://www.carrefour.com.ar/suavizante-downy-concentrado-liros-botella-500-cc-705193/p|705193|102251|950.0|950.0
Limpiador de pisos Pino Luz aroma pino (botella) 1800 ml.|Pinoluz|Los Limpiadores de Pisos Pino Luz aroma Pino remueven la grasa de pisos y cocina, cuentan con una fragancia de larga duración, desengrasan dos veces más que otros limpiadores, no dañan superficies y no dejan residuos que opaquen la superficie.|Limpieza|https://www.carrefour.com.ar/limpiador-de-pisos-pino-luz-aroma-pino-botella-1800-ml-572709/p|572709|8321|367.8|367.8
Jabón liquido Ecovita baja espuma repuesto 800 cc.|Ecovita||Limpieza|https://www.carrefour.com.ar/jabon-liquido-ecovita-baja-espuma-repuesto-800-cc-697512/p|697512|91419|354.0|354.0
Jabón líquido para ropa Woolite bebé en máquina repuesto 900 ml.|Woolite|Woolite Baby es el detergente líquido especializado en cuidar las prendas de los bebés. Con su fórmula hipoalergénica puedes estar seguro que la ropa de tu bebé está en buenas manos, ya que no contiene componentes agresivos ni colorantes.|Limpieza|https://www.carrefour.com.ar/jabon-liquido-para-ropa-woolite-bebe-en-maquina-repuesto-900-ml-619920/p|619920|5971|789.0|789.0
Quitamanchas Vanish polvo rosa 120 g.|Vanish|Ahora Vanish como potenciador de lavado, trae cuatro beneficios: Remueve hasta las manchas más dificiles,  Previene la transferencia de color, Elimina los malos olores y Mata el 99.9% de bacterias de tus prendas. Úsalo en todas tus lavadas y deja tu ropa de color como nueva por más tiempo con Vanish.|Limpieza|https://www.carrefour.com.ar/quitamanchas-vanish-polvo-rosa-120-g-599474/p|599474|12241|308.0|308.0
Papel higiénico doble hoja Felpita infinity 4 u. x 30 m.|Felpita||Limpieza|https://www.carrefour.com.ar/papel-higienico-doble-hoja-felpita-infinity-4-u-x-30-m/p|643947|8685|867.7|867.7
Sacapelusas rodillo 60 paños|Genérico||Limpieza|https://www.carrefour.com.ar/sacapelusas-rodillo-60-panos-673891/p|673891|89942|379.0|379.0
Rejilla multiusos 34x42 silvetex|Silvetex|Los productos eco-amigables representan opciones de consumo responsable y amigable con el medio ambiente, ya sea desde su producción, utilización o su disposición final.|Limpieza|https://www.carrefour.com.ar/rejilla-multiusos-34x42-silvetex/p|652140|14115|416.0|416.0
Rollo de cocina maxi rollo Felpita x 200 paños|Felpita||Limpieza|https://www.carrefour.com.ar/rollo-de-cocina-maxi-rollo-felpita-x-200-panos/p|679404|50580|584.4|584.4
Desodorante de ambiente Poett solo para tí 360 ml.|Poett|La fragancia Solo Para Tí de Poett fue especialmente elaborada con notas exquisitas e ingredientes de alta calidad que la hacen irresistible y de larga duración. Podes transformar ambientes e inspirar felicidad. Sentite única y renovada con los ricos aromas de la peonía, la naranja y el durazno. Si te gustó esta fragancia, te invitamos a conocer todas nuestras variedades.|Limpieza|https://www.carrefour.com.ar/desodorante-de-ambiente-poett-solo-para-ti-360-ml/p|676641|44789|367.0|367.0
Suavizante de telas Downy lirios de primavera concentrado 1 lt.|Downy||Limpieza|https://www.carrefour.com.ar/suavizante-de-telas-downy-lirios-de-primavera-concentrado-1-lt-705198/p|705198|102248|1790.0|1790.0
Detergente Cif bioactive lima repuesto 450 cc.|Cif||Limpieza|https://www.carrefour.com.ar/detergente-cif-bioactive-lima-repuesto-450-cc-719537/p|719537|141802|421.0|421.0
Aromatizante de ambientes Glade toque harmony repuesto 9 g.|Glade|Tiene una excelente relación precio/calidad.|Limpieza|https://www.carrefour.com.ar/aromatizante-de-ambientes-glade-toque-harmony-repuesto-9-g-685550/p|685550|73999|384.0|384.0
Desinfectante multisuperficies Ayudín (envase económico) 450 ml.|Ayudín|Ayudin Desinfectante Multisuperficies es un desinfectante compuesto por Hipoclorito de sodio (1,7%), alcalinizante, surfactante, fragancia y agua. Puede utilizarse en baños, cocina, cuartos y electronica.|Limpieza|https://www.carrefour.com.ar/desinfectante-multisuperficies-ayudin-envase-economico-450-ml/p|689450|82653|174.0|174.0
Lysoform Multisuperficies dp15 450 ml.|Lysoform|"&quot;Limpiador liquido desinfectante de superficies duras:
• Mata en un 99.9% virus y bacterias en múltiples superficies de tu hogar
• Efectivo contra el SARS-COV-2
• Usalo en superficies como: mesadas, cocinas, extractor, hornos (no eléctrico) microondas, heladeras, alacenas, pisos cerámicos, azulejos, piletas, inodoro, bidet, cortinas de baño plásticas, mamparas plásticas.
• EFICACIA: Su eficacia está comprobada en Staphylococcus aureis, Salmonella choleraesuiss, Escherichia coli, Streptococcus faecalis, Pseudomona aeruginosa, Canadida Albicans, Herpes Simplex tipo 1 y 2 y SARS-CoV-2.
• INSTRUCCIONES DE USO:
Vierta el contenido del envase en un gatillo de Lysoform® Multisuperficies.
1) Gire el gatillo a la posición ON (abierto).
2) Rocíe a una distancia de entre 15 y 20 cm, y espere 5 minutos que el producto actúe en la suciedad.
3) Seque sin refregar con un trapo limpio o con papel absorbente. Algunas suciedades o superficies pueden requerir enjuagar con agua.
4) Luego de usarlo, gire el gatillo a la posición OFF (cerrado).&quot;"|Limpieza|https://www.carrefour.com.ar/lysoform-multisuperficies-dp15-450-ml-694286/p|694286|86565|217.91|217.91
Limpiador desinfectante Lysoform para baño dp 450 cc.|Lysoform||Limpieza|https://www.carrefour.com.ar/limpiador-desinfectante-lysoform-para-bano-dp-450-cc-711776/p|711776|116701|225.15|225.15
Lavandina Ayudín triple poder pureza glaciar 2 l.|Ayudín|La Lavandina Ayudín Triple Poder aroma Pureza Glaciar contiene una agradable fragancia que sustituye el olor de la lavandina tradicional, manteniendo todo su poder de desinfección, cuidado y limpieza. Elimina el 99,9% de bacterias y se recomienda para la desinfección de los pisos de la cocina, living, cuartos, baño, patio y balcón; la mesada, pileta y utensilios de cocina, artefactos del baño, las llaves de las canillas, el botón de descarga del inodoro y las manijas de todas las puertas de la casa. Desinfecta, desodoriza y es seguro en maderas y aceros. Puede usarse tanto en la limpieza de grandes superficies como los pisos del hogar después de haber barrido o aspirado, como también en pequeñas superficies u objetos. La limpieza importa y la hacemos entre todos.|Limpieza|https://www.carrefour.com.ar/lavandina-ayudin-triple-poder-pureza-glaciar-2-l-675804/p|675804|43068|389.0|389.0
Esponja de baño Glow scutum x 1 uni|Glow||Limpieza|https://www.carrefour.com.ar/esponja-de-bano-glow-scutum-x-1-uni-694593/p|694593|86719|130.0|130.0
Limpiador para baño Odex doy pack 450 cc.|Odex||Limpieza|https://www.carrefour.com.ar/limpiador-para-bano-odex-doy-pack-450-cc/p|612613|79799|200.1|200.1
Mata moscas y mosquitos Selton base acuosa sin olor a químico 360 cc.|Selton|El nuevo Selton Mata Moscas y Mosquitos con Base Acuosa, tiene la misma efectividad de siempre, con menos olor. Redujimos los químicos entre un 50-60%, haciéndolos más sustentables. El insecticida actúa al instante contra los insectos voladores y caminadores. Gracias a su acción efectiva, mata a todos los insectos caminadores y voladores y a los mosquitos del dengue, instantáneamente. Agite antes de usar. Una aplicación de pocos segundos es suficiente.|Limpieza|https://www.carrefour.com.ar/mata-moscas-y-mosquitos-selton-base-acuosa-sin-olor-a-quimico-360-cc/p|694553|88190|455.0|455.0
Sal para lavavajillas Finish doypack 2 kg.|Finish|Finish Sal para Lavavajillas ablanda el agua y gracias a su alta pureza, proporciona una mejor protección contra los residuos de sarro, ayudando a prevenir las manchas blancas en la vajilla causadas por el mismo.|Limpieza|https://www.carrefour.com.ar/sal-para-lavavajillas-finish-doypack-2-kg-563684/p|563684|4432|2035.0|2035.0
Jabón líquido para ropa Ecovita intense doypack 3 l.|Ecovita||Limpieza|https://www.carrefour.com.ar/jabon-liquido-para-ropa-ecovita-intense-doypack-3-l-703596/p|703596|98840|1353.75|1353.75
Detergente para lavavajillas Finish tabletas x 13 uni|Finish|Toda la practicidad de una tableta monodosis combinada con todo el poder de limpieza de Finish. La tableta All-in-1 Max remueve diferentes tipos de suciedad, con su fórmula super poderosa que ayuda a remover hasta los residuos más difíciles, logrando una limpieza poderosa en cada lavado.|Limpieza|https://www.carrefour.com.ar/detergente-para-lavavajillas-finish-tabletas-x-13-uni-617985/p|617985|5409|1400.0|1400.0
Aromatizante para tela Poett Fraganza primavera repuesto 450 cc.|Poett|El Aromatizante de Telas aroma Sedosa Primavera, mantiene tu ropa fresca y la cuida con una fragancia duradera. Duración de la fragancia: 15 días.|Limpieza|https://www.carrefour.com.ar/aromatizante-para-tela-poett-fraganza-primavera-repuesto-450-cc/p|475108|19482|585.0|585.0
