producto,marca,descripcion,rubro,url_producto,imagen,mpn,sku,precio_bajo,precio_alto
Jabón líquido Lux tocador rosas francesas 250 g.,Lux,,Perfumeria,https://www.carrefour.com.ar/jabon-liquido-lux-tocador-rosas-francesas-250-g-700166/p,https://carrefourar.vtexassets.com/arquivos/ids/252554/7791293044316_02.jpg?v=1771589264,700166,94815,606.0,606.0
Toalla femenina Nosotras nocturna invisible rapisec 8 uni,Nosotras,"Toalla  Nosotras Buenas Noches Invisible cubierta Rapisec x 8 unidades, 8 cms más larga que una toalla normal, ideales para una noche tranquila.",Perfumeria,https://www.carrefour.com.ar/toalla-femenina-nosotras-nocturna-invisible-rapisec-8-uni-709963/p,https://carrefourar.vtexassets.com/arquivos/ids/271957/7702026196400_01.jpg?v=1771603826,709963,109337,414.0,414.0
Acondicionador Elvive dream long liss 200 cc.,Elvive,,Perfumeria,https://www.carrefour.com.ar/acondicionador-elvive-dream-long-liss-200-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/170230/7509552843101_01.jpg?v=1771607241,659567,12288,495.0,495.0
Shampoo Carrefour manzana extra 950 cc.,Carrefour,&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_shampoo_acond.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;,Perfumeria,https://www.carrefour.com.ar/shampoo-carrefour-manzana-extra-950-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/184396/7798159713928_01.jpg?v=1771590077,552408,25018,376.82,376.82
Toallitas Carrefour nocturna con alas 8 u.,Carrefour,&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_toallitas.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;,Perfumeria,https://www.carrefour.com.ar/toallitas-carrefour-nocturna-con-alas-8-u/p,https://carrefourar.vtexassets.com/arquivos/ids/185406/7798108346375_01.jpg?v=1771599039,419005,15693,225.4,225.4
Jabon de tocador violet Polyana 80 g.,Polyana,,Perfumeria,https://www.carrefour.com.ar/jabon-de-tocador-violet-polyana-80-g/p,https://carrefourar.vtexassets.com/arquivos/ids/204545/7791905024163_02.jpg?v=1771590014,681401,56466,127.4,127.4
Acondicionador Tresemmé detox capilar 500 cc.,Tresemmé,"Nuevo acondicionador Tresemme Detox Capilar. Controla y elimina la oleosidad mientras trata el pelo con un PH compatible al del cuero cabelludo, para un cabello renovado. Su acción desintoxicante y antiresiduo deja el cabello liviano. Este producto para el cabello está indicado para cabello graso.Tresemmé trae las últimas tendencias de estilo y tecnología. Calidad profesional todos los días.¿Siempre buscando ingredientes naturales? ¡Dejá de buscar! Encontramos una forma de combinar ingredientes botánicos ricos en nutrientes con nuestras fórmulas de calidad profesional. ¿El resultado? TRESemmé Detox Capilar: una colección completamente libre de parabenos y colorantes que te ayuda a revelar la belleza natural de tu pelo. Fórmula está enriquecida con una mezcla de ingredientes botánicos como té verde y jengibre, conocidos por sus propiedades antioxidantes, y proteína de trigo. Ayuda a nutrir el cabello y a cuidar las cutículas dañadas, recuperando su suavidad y fuerza.**Además, TRESemmé fue reconocido por PETA, quien considera que en todos nuestros productos para el pelo no son testeados en animales y están libres de crueldad animal.Modo de uso: aplicar sobre el cabello lavado en el largo y las puntas, masajear para un acondicionado suave sin que luzca pesado. Enjuagar. Para un resultado profesional utiliza la línea completa*Sin adición de parabenos, colorantes y cloruro de sodio**Con el uso de la línea shampoo y acondicionador TRESemmé Detox Capilar comparado con acondicionador sin agentes acondicionadores",Perfumeria,https://www.carrefour.com.ar/acondicionador-tresemme-detox-capilar-500-cc-709704/p,https://carrefourar.vtexassets.com/arquivos/ids/259851/7791293044996_01.jpg?v=1771604790,709704,109126,1045.0,1045.0
Esponja de baño Carrefour bas adulto amarillo x 1 uni,Carrefour,,Perfumeria,https://www.carrefour.com.ar/esponja-de-bano-carrefour-bas-adulto-amarillo-x-1-uni-438986/p,https://carrefourar.vtexassets.com/arquivos/ids/233369/7798141713905_01.jpg?v=1771588181,438986,84207,144.28,144.28
Acondicionador Dove regeneración extrema 400 cc.,Dove,,Perfumeria,https://www.carrefour.com.ar/acondicionador-dove-regeneracion-extrema-400-cc-718518/p,https://carrefourar.vtexassets.com/arquivos/ids/312900/7791293047522_01.jpg?v=1771606586,718518,139247,666.25,666.25
Cepillo de Dientes Colgate Extra Clean Medio 1 uni,Colgate,,Perfumeria,https://www.carrefour.com.ar/cepillo-de-dientes-colgate-extra-clean-medio-1-uni-294735/p,https://carrefourar.vtexassets.com/arquivos/ids/323992/5900273001566_01.jpg?v=1771590064,294735,82803,148.73,148.73
Crema corporal Hinds rosa plus 350 cc.,Hinds,,Perfumeria,https://www.carrefour.com.ar/crema-corporal-hinds-rosa-plus-350-cc-697469/p,https://carrefourar.vtexassets.com/arquivos/ids/308111/7794640173080_01.jpg?v=1771601045,697469,91449,933.0,933.0
Shampoo Sedal liso perfecto 340 cc.,Sedal,"Nuevo Shampoo Sedal Liso Perfecto (340 ml). Su nueva fórmula ahora con infusión activa combina poderosos ingredientes que hidratan intensamente tu cabello. El Shampoo Sedal Liso Perfecto está formulado con una combinación exclusiva de un óleo, una proteína y una vitamina, pensada para las necesidades de tu cabello, que fusiona: óleo de macadamia, conocido por controlar el frizz, vitamina C para dejar el cabello liso y proteína de seda para hidratar el cabello. Obtené un cabello liso y fuerte desde la raíz hasta las puntas con el nuevo shampoo Sedal Liso Perfecto, tu cabello más fuerte, liso y suave. Para un cabello con resultados aún más increíbles probá la línea completa Sedal Liso Perfecto; Shampoo Sedal Liso Perfecto, Acondicionador Sedal Liso Perfecto y Crema para peinar Sedal Liso Perfecto. Con Sedal Liso Perfecto tu pelo estará liso, hidratado y con movimiento. Modo de uso: colócalo en la mano, aplícalo sobre el cabello, masajea suavemente y luego enjuaga. Advertencias: No ingerir. Evite el contacto con los ojos. En caso de contacto accidental, enjuáguelos con abundante agua fría. Discontinuar su uso si aparecen síntomas de irritación u otra reacción desfavorable. *Fuerza debido al quiebre con el uso del shampoo y tratamiento acondicionador de la línea comparado con shampoo sin agentes acondicionantes.",Perfumeria,https://www.carrefour.com.ar/shampoo-sedal-liso-perfecto-340-cc-715062/p,https://carrefourar.vtexassets.com/arquivos/ids/296076/7791293045757_01.jpg?v=1771589478,715062,121887,604.0,604.0
Acondicionador Tío Nacho engrosador recargable doypack 400 ml.,Tío Nacho,"&quot;INFORMACIÓN DEL PRODUCTO
Acondicionador Tío Nacho Engrosador Recargable, con una combinación de Jalea Real y Capilgross para pelo con más volumen, fuerte y grueso.

BENEFICIOS
- ENGROSADOR: Aumentan el diámetro de cada pelo dejándolo más fuerte, más grueso y con mayor volumen gracias a su fórmula con el componente exclusivo Capilgross.
- FÓRMULA NATURAL: Jalea Real + Extracto de Ortiga + el componente exclusivo Capilgross.
- RESULTADOS INMEDIATOS: En tan solo 1 mes, tu pelo luce como con hasta 33.000 hebras más.
- RESULTADOS VISIBLES: Para mejores resultados se recomienda utilizar todos los productos del Sistema Tío Nacho Engrosador (shampoo, acondicionador y tratamiento)

MODO DE USO
USO DIARIO
Luego de aplicar el Shampoo Tío Nacho Engrosador, aplicar el Acondicionador de medios a puntas sobre el pelo mojado y enjuagar con abundante agua.&quot;",Perfumeria,https://www.carrefour.com.ar/acondicionador-tio-nacho-engrosador-recargable-doypack-400-ml-666166/p,https://carrefourar.vtexassets.com/arquivos/ids/309557/7798140253815_02.jpg?v=1771590265,666166,21262,614.9,614.9
Shampoo Tresemmé liso efecto botox 500 cc.,Tresemmé,"Tresemmé trae las últimas tendencias de estilo y tecnología con el nuevo Shampoo TRESEMME Liso Efecto Botox. ¡Calidad Profesional todos los días! Este producto restaura la fibra capilar para un cabello visiblemente saludable y más alineado.  Gracias a su formulación e inyección intracapilar de activo reparador rellena la fibra reduciendo un 30% menos de volúmen en el cabello, otorgando un cabello más sano e impecable. ¿Cabello dañado? El botox capilar es un tratamiento intensivo que sirve para rehidratar y devolverle el brillo al cabello. Además de mejorar el acondicionamiento y aspecto saludable del cabello. Tresemme Liso Efecto Botox está inspirado en el tratamiento botox realizado en salón. Atrevete a lucir un cabello fabulosamente liso y visiblemente más saludable con el nuevo Shampoo Tresemmé Liso Efecto Botox y notá la diferencia. Modo de uso: Aplicar sobre el cabello mojado, emulsionar y masajear para la limpieza de las fibras capilares e inyección de activo reparador. Enjuagar. Para un resultado profesional utiliza la línea completa (Acondicionador Tresemmé Liso Efecto Botox + Máscara de tratamiento Tresemmé).  Los productos para el pelo Tresemme son reconocidos por PETA, quien considera que en todos nuestros productos para el pelo no son testeados en animales y están libres de crueldad animal.",Perfumeria,https://www.carrefour.com.ar/shampoo-tresemme-liso-efecto-botox-500-cc-709664/p,https://carrefourar.vtexassets.com/arquivos/ids/259763/7791293044873_01.jpg?v=1771590113,709664,109128,1000.6,1000.6
Toalla femenina Nosotras nocturna suave x 8 uni,Nosotras,"Toalla  Nosotras Buenas Noche tela tipo algodón x 8 unidades, 8 cms más larga que una toalla normal y centro elevado para mayor absorción.",Perfumeria,https://www.carrefour.com.ar/toalla-femenina-nosotras-nocturna-suave-x-8-uni-697148/p,https://carrefourar.vtexassets.com/arquivos/ids/271949/7790770601622_01.jpg?v=1771589444,697148,91986,418.0,418.0
Algodón plegado Carrefour 400 g.,Carrefour,,Perfumeria,https://www.carrefour.com.ar/algodon-plegado-carrefour-400-g/p,https://carrefourar.vtexassets.com/arquivos/ids/233334/7798152224544_01.jpg?v=1771590083,473995,41205,1185.0,1185.0
Jabon de tocador pink Polyana 80 g.,Polyana,,Perfumeria,https://www.carrefour.com.ar/jabon-de-tocador-pink-polyana-80-g/p,https://carrefourar.vtexassets.com/arquivos/ids/204547/7791905024187_02.jpg?v=1771590073,681400,56461,130.0,130.0
Acondicionador Sedal restauración repuesto 300 cc.,Sedal,"Acondicionador Sedal Restauración Instantánea (300 ml), hará que tu cabello luzca siempre vivo, suave y principalmente intacto y radiante. Ahora con su nueva fórmula con óleo de almendra, vitamina C y Keratina. La nueva fórmula del Acondicionador para el cabello Sedal Restauración Instantánea funciona contiene infusión activa: el cual es una combinación exclusiva de un óleo, una proteína y una vitamina, pensada para las necesidades de tu cabello, que fusiona: óleo de almendra, vitamina C y Keratina. Esta fórmula con poderosos ingredientes ayuda a reparar el daño visible desde el primer lavado, dejando el cabello restaurado, más fuerte y lleno de vida. El acondicionador Sedal Restauración Instantánea, gracias a esta nueva fórmula y el proceso de Infusión Activa, te permite eliminar el daño visible en tu cabello desde el primer uso. Recordá usar la línea completa de Sedal Restauración Instantánea para un mejor rendimiento de los efectos de la nueva fórmula con infusión activa. Certificación PETA: Globalmente, Sedal no testea en animales. No dejes de probar nuestra gran variedad líneas de Shampoo, Acondicionador y Tratamiento como lo son Ceramidas, Crema Balance, Liso Perfecto, Colágeno, Hialurónico, Control Caspa y Rizos Definidos. Cada línea cumple un tratamiento diferente según tus necesidades, lo único en común: tu cabello siempre se verá espléndido.",Perfumeria,https://www.carrefour.com.ar/acondicionador-sedal-restauracion-repuesto-300-cc-715044/p,https://carrefourar.vtexassets.com/arquivos/ids/296848/7791293045924_01.jpg?v=1771598599,715044,121898,534.0,534.0
Shampoo Sedal jengibre y ricino 650 cc.,Sedal,,Perfumeria,https://www.carrefour.com.ar/shampoo-sedal-jengibre-y-ricino-650-cc-715015/p,https://carrefourar.vtexassets.com/arquivos/ids/315847/7791293047843_01.jpg?v=1771590056,715015,121760,1035.0,1035.0
Protectores diarios Kotex esencial x 60 uni,Kotex,,Perfumeria,https://www.carrefour.com.ar/protectores-diarios-kotex-esencial-x-60-uni/p,https://carrefourar.vtexassets.com/arquivos/ids/277233/7794626011375_01.jpg?v=1771590019,689146,82616,642.0,642.0
Shampoo Pantene bambu 400 cc.,Pantene,,Perfumeria,https://www.carrefour.com.ar/shampoo-pantene-bambu-400-cc-716416/p,https://carrefourar.vtexassets.com/arquivos/ids/320845/7500435212458_02.jpg?v=1771605857,716416,127082,1010.0,1010.0
Toalla femenina Kotex antibacterial ultrafina x 10 uni,Kotex,,Perfumeria,https://www.carrefour.com.ar/toalla-femenina-kotex-antibacterial-ultrafina-x-10-uni/p,https://carrefourar.vtexassets.com/arquivos/ids/306941/7794626009723_01.jpg?v=1771590032,671656,31127,340.67,340.67
Toalla femenina delgada suave Ladysoft x 8 uni,Ladysoft,,Perfumeria,https://www.carrefour.com.ar/toalla-femenina-delgada-suave-ladysoft-x-8-uni/p,https://carrefourar.vtexassets.com/arquivos/ids/309996/7790250097433_01.jpg?v=1771589959,681684,56410,347.0,347.0
Shampoo Pantene fuerza y reconstrucción essentials 400 cc.,Pantene,,Perfumeria,https://www.carrefour.com.ar/shampoo-pantene-fuerza-y-reconstruccion-essentials-400-cc-694452/p,https://carrefourar.vtexassets.com/arquivos/ids/306288/7500435168472_01.jpg?v=1771579242,694452,88163,885.0,885.0
Crema dental Colgate triple acción 180 g.,Colgate,,Perfumeria,https://www.carrefour.com.ar/crema-dental-colgate-triple-accion-180-g-718629/p,https://carrefourar.vtexassets.com/arquivos/ids/314063/7509546686509_02.jpg?v=1771590057,718629,140208,1129.41,1129.41
Shampoo Pantene restauración 400 cc.,Pantene,,Perfumeria,https://www.carrefour.com.ar/shampoo-pantene-restauracion-400-cc-716399/p,https://carrefourar.vtexassets.com/arquivos/ids/320803/7500435211826_02.jpg?v=1771590074,716399,126835,1065.0,1065.0
Shampoo Sedal colageno y vitamina c 340 cc.,Sedal,,Perfumeria,https://www.carrefour.com.ar/shampoo-sedal-colageno-y-vitamina-c-340-cc-715034/p,https://carrefourar.vtexassets.com/arquivos/ids/315213/7791293046402_01.jpg?v=1771589905,715034,121879,568.0,568.0
Jabón de Tocador Palmolive Naturals Frambuesa y Mora 3x90 g.,Palmolive,,Perfumeria,https://www.carrefour.com.ar/jabon-de-tocador-palmolive-naturals-frambuesa-y-mora-3x90-g-710183/p,https://carrefourar.vtexassets.com/arquivos/ids/262902/7509546683393_02.jpg?v=1771590029,710183,114213,544.0,544.0
Antitranspirante Rexona clinical men en aerosol clean 3x  110 cc.,Rexona,"La innovadora tecnología de Rexona genera máxima protección gracias a que forma una capa protectora profunda sobre las glándulas sudoríparas, ayudando a sudar menos. Nuestro Desodorante Antitranspirante  Rexona Clinical MEN en aerosol brinda tres veces mayor protección contra el sudor que un antitranspirante común.  La fuerza Clinical crea una barrera impenetrable contra la transpiración que te protege hasta por 96 horas. Está especialmente diseñado para aquellas personas que necesitan máxima protección contra la transpiración y el mal olor. Su tecnología responde a la química de tu cuerpo y te brinda máxima protección durante todo el día siguiente, incluso después de ducharte, su agradable fragancia sofisticada y estimulante, te ayudan a evitar el olor de tus axilas. La máxima protección de Rexona disponible en el mercado. Rexona Clinical MEN está científicamente comprobado y diseñado para combatir la transpiración intensa. Para un rendimiento óptimo sugerimos aplicar el producto de noche, ya que le permite formar un mayor nivel de protección cuando tu cuerpo descansa. Aplicar una vez al día, no necesita reaplicar.Modo de uso: Agitar antes de usar. Aplicar a no menos de 15 cm de la piel. Los desodorantes de Rexona vienen en cuatro formatos: aerosol, barra, bolilla y crema. Los aerosoles se secan rápidamente, y esto los hace convenientes y muy prácticos. Los antitranspirantes en barra vienen en un bloque sólido de producto y son los que más alcance de aplicación tienen; por eso, son muy buenos para la transpiración. El formato bolilla es fácil de usar y, además, preciso. Las cremas, por su parte, permiten medir la aplicación del producto de modo exacto, mientras humectan la piel y la protegen del sudor. Nada te protege mejor cuando te movés. Rexona, no te abandona.",Perfumeria,https://www.carrefour.com.ar/antitranspirante-rexona-clinical-men-en-aerosol-clean-3-x-110-cc-709859/p,https://carrefourar.vtexassets.com/arquivos/ids/259921/7791293046587_01.jpg?v=1771599013,709859,109219,552.75,552.75
Shampoo Plusbelle óleo de boswellia esencia 700 cc.,Plusbelle,,Perfumeria,https://www.carrefour.com.ar/shampoo-plusbelle-oleo-de-boswellia-esencia-700-cc-706115/p,https://carrefourar.vtexassets.com/arquivos/ids/256692/7790740508937_01.jpg?v=1771592762,706115,105145,479.0,479.0
