fecha_relevamiento|producto|marca|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
20230527-190544|Acondicionador Tresemé cauterización reparadora 250 cc.|Tresemmé|Perfumeria|https://www.carrefour.com.ar/acondicionador-tresemme-cauterizacion-reparadora-500-cc-709710/p|709710|109119|684.0|684.0
20230527-190544|Pasta dental Colgate max white 90 g.|Colgate|Perfumeria|https://www.carrefour.com.ar/pasta-dental-colgate-max-white-90-g-717306/p|717306|131115|611.0|611.0
20230527-190544|Shampoo Elvive keraliso protección 400 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/shampoo-elvive-keraliso-proteccion-400-cc-702722/p|702722|98195|1080.0|1080.0
20230527-190544|Toallas femeninas Siempre Libre normal x 16 uni|Siempre Libre|Perfumeria|https://www.carrefour.com.ar/toallas-femeninas-siempre-libre-normal-x-16-uni-690564/p|690564|83998|718.0|718.0
20230527-190544|Acondicionador Head &amp; Shoulders dermo humectación 300 cc.|Head &amp; Shoulders|Perfumeria|https://www.carrefour.com.ar/acondicionador-head-y-shoulders-dermo-humectacion-300-cc-41735/p|657836|12958|888.3|888.3
20230527-190544|Jabón Asepxia carbón detox barra 100 g.|Asepxia|Perfumeria|https://www.carrefour.com.ar/jabon-asepxia-carbon-detox-barra-100-g-636651/p|636651|12607|566.0|566.0
20230527-190544|Acondicionador Elvive violeta matizador 200 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/acondicionador-elvive-violeta-matizador-200-cc-709952/p|709952|109291|1215.0|1215.0
20230527-190544|Shampoo Dove reconstrucción completa 750 cc.|Dove|Perfumeria|https://www.carrefour.com.ar/shampoo-dove-reconstruccion-completa-750-cc-718531/p|718531|139244|1585.0|1585.0
20230527-190544|Desodorante Patrichs perf aero grand prix 150 cc.|Patrichs|Perfumeria|https://www.carrefour.com.ar/desodorante-patrichs-perf-aero-grand-prix-150-cc-709997/p|709997|109259|553.0|553.0
20230527-190544|Preservativo Playboy clásico caja x 3 uni|Playboy|Perfumeria|https://www.carrefour.com.ar/preservativo-playboy-clasico-caja-x-3-uni/p|683305|59970|286.5|286.5
20230527-190544|Pasta dental Gum paw patrol 100 g.|Gum|Perfumeria|https://www.carrefour.com.ar/pasta-dental-gum-paw-patrol-100-g/p|651118|12535|521.0|521.0
20230527-190544|Pasta dental Carrefour doble fluor 90 g.|Carrefour|Perfumeria|https://www.carrefour.com.ar/pasta-dental-carrefour-doble-fluor-90-g/p|442352|21590|233.06|233.06
20230527-190544|Antitranspirante femenino classic Polyana aerosol 150 cc.|Polyana|Perfumeria|https://www.carrefour.com.ar/antitranspirante-femenino-classic-polyana-aerosol-150-cc/p|608012|10066|452.2|452.2
20230527-190544|Algodón Estrella super 100 g.|Estrella|Perfumeria|https://www.carrefour.com.ar/algodon-estrella-super-100-g/p|75348|3587|407.0|407.0
20230527-190544|Cepillo Dental Colgate Slim Soft Black 2 uni|Colgate|Perfumeria|https://www.carrefour.com.ar/cepillo-dental-colgate-slim-soft-black-2-uni-576876/p|576876|24068|974.0|974.0
20230527-190544|Antitranspirante en barra Gillette clear gel 82 g.|Gillette|Perfumeria|https://www.carrefour.com.ar/antitranspirante-en-barra-gillette-clear-gel-82-g/p|633113|13703|893.0|893.0
20230527-190544|Acondicionador Tresemmé liso efecto botox 500 cc.|Tresemmé|Perfumeria|https://www.carrefour.com.ar/acondicionador-tresemme-liso-efecto-botox-500-cc-709701/p|709701|109146|1000.6|1000.6
20230527-190544|Jabón antibacterial skincare Espadol 80 g. x 3 uni|Espadol|Perfumeria|https://www.carrefour.com.ar/jabon-antibacterial-skincare-espadol-80-g-x-3-uni/p|673212|36726|529.0|529.0
20230527-190544|Crema corporal Hinds rosa plus 250 cc.|Hinds|Perfumeria|https://www.carrefour.com.ar/crema-corporal-hinds-rosa-plus-250-cc-697468/p|697468|91422|693.0|693.0
20230527-190544|Jabón Líquido Palmolive Nutrimilk Doypack 200 ml|Palmolive|Perfumeria|https://www.carrefour.com.ar/jabon-liquido-palmolive-nutrimilk-doypack-200-ml-671955/p|671955|31853|285.0|285.0
20230527-190544|Desodorante aerosol men Dufour sport 155 cc.|Dufour|Perfumeria|https://www.carrefour.com.ar/desodorante-aerosol-men-dufour-sport-155-cc-684686/p|684686|71959|533.9|533.9
20230527-190544|Shampoo Head &amp; shoulders limpieza y revitalización 375 cc.|Head &amp; Shoulders|Perfumeria|https://www.carrefour.com.ar/shampoo-head-y-shoulders-limpieza-y-revitalizacion-375-cc-716436/p|716436|126869|1065.0|1065.0
20230527-190544|Acondicionador Elvive rt5 extreme 750 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/acondicionador-elvive-rt5-extreme-750-cc-694736/p|694736|88702|1585.0|1585.0
20230527-190544|Toalla para incontinencia Lina anatómicas x 8 uni|Lina|Perfumeria|https://www.carrefour.com.ar/toalla-para-incontinencia-lina-anatomicas-x-8-uni-698468/p|698468|92179|377.0|377.0
20230527-190544|Crema corporal Nivea 5 en 1 manteca karité para piel seca 400 ml.|Nivea|Perfumeria|https://www.carrefour.com.ar/crema-corporal-nivea-5-en-1-manteca-karite-para-piel-seca-400-ml-708439/p|708439|106818|1265.0|1265.0
20230527-190544|Tratamiento capilar Elvive keraliso sedosid 300 g.|Elvive|Perfumeria|https://www.carrefour.com.ar/tratamiento-capilar-elvive-keraliso-sedosid-300-g-702731/p|702731|98205|1130.0|1130.0
20230527-190544|Acondicionador Capilatis ortiga 410 cc.|Capilatis|Perfumeria|https://www.carrefour.com.ar/acondicionador-capilatis-ortiga-410-cc/p|123788|23077|1065.0|1065.0
20230527-190544|Toallitas femeninas Always seca triple protección plus 8 uni|Always|Perfumeria|https://www.carrefour.com.ar/toallitas-femeninas-always-seca-triple-proteccion-plus-8-uni-704336/p|704336|100518|539.3|539.3
20230527-190544|Shampoo Elvive colorvive 200 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/shampoo-elvive-colorvive-200-cc-702714/p|702714|98140|667.0|667.0
20230527-190544|Toalla femenina Nosotras invisible suave x 30 uni|Nosotras|Perfumeria|https://www.carrefour.com.ar/toalla-femenina-nosotras-invisible-suave-x-30-uni-697327/p|697327|90529|868.0|868.0
20230527-190544|Protector diario Calipso normal x 50 uni|Calipso|Perfumeria|https://www.carrefour.com.ar/protectores-diarios-calipso-normal-extra-seda-x-50-uni/p|687380|80423|421.0|421.0
20230527-190544|Repelente para mosquitos en crema Carrefour 200 g.|Carrefour|Perfumeria|https://www.carrefour.com.ar/repelente-para-mosquitos-en-crema-carrefour-200-g/p|394515|14211|399.52|399.52
20230527-190544|Enjuague Bucal Listerine Cuidado Total Frescura Intensa 500 ml|Listerine|Perfumeria|https://www.carrefour.com.ar/enjuague-bucal-listerine-cuidado-total-frescura-intensa-500-ml-697106/p|697106|90412|1470.0|1470.0
20230527-190544|Crema corporal aloe vera 5 en 1 Nivea para piel normal a seca 250 ml.|Nivea|Perfumeria|https://www.carrefour.com.ar/crema-corporal-aloe-vera-5-en-1-nivea-para-piel-normal-a-seca-250-ml--709740/p|709740|109103|646.0|646.0
20230527-190544|Repelente Livopen extra duración 165 cc.|Livopen|Perfumeria|https://www.carrefour.com.ar/repelente-livopen-extra-duracion-165-cc-693790/p|693790|87271|542.86|542.86
20230527-190544|Shampoo Para Niños Johnson&apos;s Hidratación Intensa 400 ml|Johnson&apos;s|Perfumeria|https://www.carrefour.com.ar/shampoo-para-ninos-johnson-s-hidratacion-intensa-400-ml-709832/p|709832|109218|1225.0|1225.0
20230527-190544|Antitranspirante Rexona men v8 aero 250 cc.|Rexona|Perfumeria|https://www.carrefour.com.ar/antitranspirante-rexona-men-v8-aero-250-cc-700891/p|700891|97405|760.0|760.0
20230527-190544|Adhesivo dental Corega menta 70 g.|Corega|Perfumeria|https://www.carrefour.com.ar/adhesivo-dental-corega-menta-70-g/p|606288|10064|1400.0|1400.0
20230527-190544|Máquina de afeitar Gillette daisy 5 uni|Genérico|Perfumeria|https://www.carrefour.com.ar/maquina-de-afeitar-gillette-daisy-5-uni-715599/p|715599|122521|422.0|422.0
20230527-190544|Protector Plenitud esencial adulto femme x 20 uni|Plenitud|Perfumeria|https://www.carrefour.com.ar/protector-plenitud-esencial-adulto-femme-x-20-uni/p|686208|78168|290.0|290.0
20230527-190544|Acondicionador Tío Nacho aclarante recargable doypack 400 ml.|Tío Nacho|Perfumeria|https://www.carrefour.com.ar/acondicionador-tio-nacho-aclarante-recargable-doypack-400-ml-666171/p|666171|23464|614.9|614.9
20230527-190544|Máquina de afeitar sensitive Bic x 5 uni|Bic|Perfumeria|https://www.carrefour.com.ar/maquina-de-afeitar-sensitive-bic-x-5-uni/p|684016|61509|417.0|417.0
20230527-190544|Shampoo Elvive RT5 extreme 200 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/shampoo-elvive-rt5-extreme-200-cc-694731/p|694731|88601|618.0|618.0
20230527-190544|Shampoo Dove purificación+jengibre 300 cc.|Dove|Perfumeria|https://www.carrefour.com.ar/shampoo-dove-purificacionplusjengibre-300-cc-704818/p|704818|100888|1030.0|1030.0
20230527-190544|Desodorante Dufour aerosol men nature 155 cc.|Dufour|Perfumeria|https://www.carrefour.com.ar/desodorante-dufour-aerosol-men-nature-155-cc/p|681513|56472|533.9|533.9
20230527-190544|Jabón líquido Next antibacterial cremoso 250 cc.|Next|Perfumeria|https://www.carrefour.com.ar/jabon-liquido-next-antibacterial-cremoso-250-cc-691088/p|691088|84378|554.0|554.0
20230527-190544|Cepillo de Dientes Colgate Smiles Batman/Wonder Woman 2 uni|Colgate|Perfumeria|https://www.carrefour.com.ar/cepillo-de-dientes-colgate-smiles-batman-wonder-woman-2-uni-644382/p|644382|23733|391.0|391.0
20230527-190544|Tampones Íntima super 16 u.|Intima|Perfumeria|https://www.carrefour.com.ar/tampones-intima-super-16-u-653627/p|653627|12867|472.37|472.37
20230527-190544|Protectores diarios Nosotras respirable x 15 uni|Nosotras|Perfumeria|https://www.carrefour.com.ar/protectores-diarios-nosotras-respirable-x-15-uni-697321/p|697321|90527|279.0|279.0
20230527-190544|Enjuague Bucal LISTERINE® ANTISARRO Frescura Intensa 500 ml.|Listerine|Perfumeria|https://www.carrefour.com.ar/enjuague-bucal-listerine-antisarro-frescura-intensa-500-ml-694059/p|694059|86725|1535.0|1535.0
20230527-190544|Acondicionador Tío Nacho aloe vera repuesto 400 cc.|Tío Nacho|Perfumeria|https://www.carrefour.com.ar/acondicionador-tio-nacho-aloe-vera-repuesto-400-cc-697037/p|697037|91286|614.9|614.9
20230527-190544|Acondicionador Sedal colageno y vitamina C 340 cc.|Genérico|Perfumeria|https://www.carrefour.com.ar/acondicionador-sedal-colageno-y-vitamina-c-340-cc-715017/p|715017|121782|586.0|586.0
20230527-190544|Acondicionador Pantene restauración 400 cc.|Pantene|Perfumeria|https://www.carrefour.com.ar/acondicionador-pantene-restauracion-400-cc-716394/p|716394|126881|1065.0|1065.0
20230527-190544|Jabón Asepxia exfoliante barra 100 g.|Asepxia|Perfumeria|https://www.carrefour.com.ar/jabon-asepxia-exfoliante-barra-100-g-627033/p|627033|9535|493.0|493.0
20230527-190544|Acondicionador Elvive reparación total 5 400 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/acondicionador-elvive-reparacion-total-5-400-cc-698594/p|698594|92951|1050.0|1050.0
20230527-190544|Jabón antibacterial active deo Espadol 80 g. x 3 uni|Espadol|Perfumeria|https://www.carrefour.com.ar/jabon-antibacterial-active-deo-espadol-80-g-x-3-uni/p|673214|36680|528.0|528.0
20230527-190544|Gel exfoliante facial purificante Nivea para todo tipo de piel 75 ml.|Nivea|Perfumeria|https://www.carrefour.com.ar/gel-exfoliante-facial-purificante-nivea-para-todo-tipo-de-piel-75-ml-714718/p|714718|121378|1045.0|1045.0
20230527-190544|Crema depilatoria Veet silk &amp; fresh technology piel sensible 100 cc.|Veet|Perfumeria|https://www.carrefour.com.ar/crema-depilatoria-veet-silk-y-fresh-technology-piel-sensible-100-cc/p|598735|6339|974.0|974.0
20230527-190544|Antitranspirante masculino sport Polyana aerosol 172 cc.|Polyana|Perfumeria|https://www.carrefour.com.ar/antitranspirante-masculino-sport-polyana-aerosol-172-cc/p|608023|21617|452.2|452.2
20230527-190544|Crema corporal Villeneuve piel extra seca 400 cc.|Villeneuve|Perfumeria|https://www.carrefour.com.ar/crema-corporal-villeneuve-piel-extra-seca-400-cc-700373/p|700373|94904|631.0|631.0
20230527-190544|Jabón de tocador Saint Tropez brillo y luz 3 u. x 125 g.|Saint Tropez|Perfumeria|https://www.carrefour.com.ar/jabon-de-tocador-saint-tropez-brillo-y-luz-3-u-x-125-g/p|599317|13590|359.0|359.0
20230527-190544|Jabón liquído Nivea intimo suave 250 cc.|Nivea|Perfumeria|https://www.carrefour.com.ar/jabon-liquido-nivea-intimo-suave-250-cc-716843/p|716843|127189|1050.0|1050.0
20230527-190544|Protector labial Nivea derma care fps 20 x 1 uni|Nivea|Perfumeria|https://www.carrefour.com.ar/protector-labial-nivea-derma-care-fps-20-x-1-uni-700291/p|700291|94794|714.0|714.0
20230527-190544|Cepillo adulto Sustenta reciclado x 1 uni|Sustenta|Perfumeria|https://www.carrefour.com.ar/cepillo-adulto-sustenta-reciclado-x-1-uni/p|669266|25479|94.8|94.8
20230527-190544|Toallitas húmedas Q-Soft con aloe vera 50 u.|Q-Soft|Perfumeria|https://www.carrefour.com.ar/toallitas-humedas-q-soft-con-aloe-vera-50-u/p|606293|22871|352.0|352.0
20230527-190544|Gel fijador Roby fuerte 150 g.|Roby|Perfumeria|https://www.carrefour.com.ar/gel-fijador-roby-fuerte-150-g/p|653791|10339|329.0|329.0
20230527-190544|Gel limpiador facial micelar Nivea rose care para todo tipo de piel 150 ml.|Nivea|Perfumeria|https://www.carrefour.com.ar/gel-limpiador-facial-micelar-nivea-rose-care-para-todo-tipo-de-piel-150-ml/p|688892|82084|1475.0|1475.0
20230527-190544|Age care Cicatricure aclarante 50 g.|Cicatricure|Perfumeria|https://www.carrefour.com.ar/age-care-cicatricure-aclarante-50-g-656239/p|656239|27050|1150.0|1150.0
20230527-190544|Acondicionador Sedal crema balance 340 cc.|Sedal|Perfumeria|https://www.carrefour.com.ar/acondicionador-sedal-crema-balance-340-cc-715070/p|715070|121881|575.0|575.0
20230527-190544|Antitranspirante en barra Gillette aloe hydra gel 82 g.|Gillette|Perfumeria|https://www.carrefour.com.ar/antitranspirante-en-barra-gillette-aloe-hydra-gel-82-g/p|658421|13654|893.0|893.0
20230527-190544|Crema facial Teatrical humectante 200 g.|Teatrical|Perfumeria|https://www.carrefour.com.ar/crema-facial-teatrical-humectante-200-g-636747/p|636747|7219|629.0|629.0
20230527-190544|Tampones medio Carrefour soft 16 uni.|Carrefour|Perfumeria|https://www.carrefour.com.ar/tampones-medio-carrefour-soft-16-uni-705786/p|705786|101788|468.0|468.0
20230527-190544|Colonia Carrefour ambre 500 cc.|Carrefour|Perfumeria|https://www.carrefour.com.ar/colonia-carrefour-ambre-500-cc/p|473796|21344|542.87|542.87
20230527-190544|Acondicionador Elvive colorvive 200 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/acondicionador-elvive-colorvive-200-cc-702717/p|702717|98193|661.0|661.0
20230527-190544|Shampoo Capilatis control cabello graso 420 cc.|Capilatis|Perfumeria|https://www.carrefour.com.ar/shampoo-capilatis-control-cabello-graso-420-cc/p|670404|27775|1065.0|1065.0
20230527-190544|Jabón de tocador Saint Tropez flores 3 u. x 125 g.|Saint Tropez|Perfumeria|https://www.carrefour.com.ar/jabon-de-tocador-saint-tropez-flores-3-u-x-125-g/p|599318|21046|359.0|359.0
20230527-190544|Algodón Carrefour súper 200 g.|Carrefour|Perfumeria|https://www.carrefour.com.ar/algodon-carrefour-super-200-g/p|473998|17522|509.66|509.66
20230527-190544|Shampoo Elvive dream long 400 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/shampoo-elvive-dream-long-400-cc-694724/p|694724|91711|1005.0|1005.0
20230527-190544|Apósitos adhesivos Curitas transpiel resistentes al agua x 10 uni|Curitas|Perfumeria|https://www.carrefour.com.ar/apositos-de-tela-curitas-transpiel-x-10-uni-698537/p|698537|93284|171.5|171.5
20230527-190544|Preservativos ultra fino Playboy 3 u.|Playboy|Perfumeria|https://www.carrefour.com.ar/preservativos-ultra-fino-playboy-3-u/p|664197|23109|317.0|317.0
20230527-190544|Acondicionador Elvive oleo coco 750 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/acondicionador-elvive-oleo-coco-750-cc-694733/p|694733|88656|1555.0|1555.0
20230527-190544|Antitranspirante roll on Rexona active emotion 500 cc.|Rexona|Perfumeria|https://www.carrefour.com.ar/antitranspirante-roll-on-rexona-active-emotion-500-cc-714727/p|714727|121396|367.0|367.0
20230527-190544|Máscara Dove fuerza+bambú 190 g.|Dove|Perfumeria|https://www.carrefour.com.ar/mascara-dove-fuerzaplusbambu-190-g-704816/p|704816|100882|724.0|724.0
20230527-190544|Pasta Dental Colgate Smiles Batman/Wonder Woman 100 g.|Colgate|Perfumeria|https://www.carrefour.com.ar/pasta-dental-colgate-smiles-batman-wonder-woman-100-g-643375/p|643375|20252|329.0|329.0
20230527-190544|Antitranspirante en barra Old Spice vip 50 g.|Old Spice|Perfumeria|https://www.carrefour.com.ar/antitranspirante-en-barra-old-spice-vip-50-g/p|565649|15895|912.0|912.0
20230527-190544|Shampoo Head &amp; Shoulders setox de Raíz 375 ml.|Head &amp; Shoulders|Perfumeria|https://www.carrefour.com.ar/shampoo-head---shoulders-setox-de-raiz-375-ml-712775/p|712775|118422|1065.0|1065.0
20230527-190544|Colonia Carrefour clásica 500 cc.|Carrefour|Perfumeria|https://www.carrefour.com.ar/colonia-carrefour-clasica-500-cc/p|332414|23899|542.87|542.87
20230527-190544|Shampoo Fructis rizos poderosos 350 cc.|Fructis|Perfumeria|https://www.carrefour.com.ar/shampoo-fructis-rizos-poderosos-350-cc-706102/p|706102|105133|939.0|939.0
20230527-190544|Protectores diarios Carefree protección x 60 uni|Carefree|Perfumeria|https://www.carrefour.com.ar/protectores-diarios-carefree-proteccion-x-60-uni-691803/p|691803|84723|917.4|917.4
20230527-190544|Crema corporal hidratante Nivea milk nutritiva 5 en 1 para piel extra seca x 400 ml.|Nivea|Perfumeria|https://www.carrefour.com.ar/crema-corporal-hidratante-nivea-milk-nutritiva-5-en-1-para-piel-extra-seca-x-400-ml-718060/p|718060|138382|1306.41|1306.41
20230527-190544|Acondicionador Suave fuerza nutritiva 930 cc.|Suave|Perfumeria|https://www.carrefour.com.ar/acondicionador-suave-fuerza-nutritiva-930-cc-701378/p|701378|97657|476.0|476.0
20230527-190544|Crema corporal Hinds rosa plus 125 cc.|Hinds|Perfumeria|https://www.carrefour.com.ar/crema-corporal-hinds-rosa-plus-125-cc-697467/p|697467|91410|403.0|403.0
20230527-190544|Alcohol gel Algabo repuesto ultra 220 cc.|Algabo|Perfumeria|https://www.carrefour.com.ar/alcohol-gel-algabo-repuesto-ultra-220-cc/p|662708|21284|170.62|170.62
20230527-190544|Cera depilatoria Carrefour miel y camomilla para microondas 180 g.|Carrefour|Perfumeria|https://www.carrefour.com.ar/cera-depilatoria-carrefour-miel-y-camomilla-para-microondas-180-g/p|425446|17030|590.0|590.0
20230527-190544|Shampoo Capilatis natural oil con argán 420 cc.|Capilatis|Perfumeria|https://www.carrefour.com.ar/shampoo-capilatis-natural-oil-con-argan-420-cc/p|632486|17963|1090.0|1090.0
20230527-190544|Desodorante aerosol Dufour men black 155 cc.|Dufour|Perfumeria|https://www.carrefour.com.ar/desodorante-aerosol-dufour-men-black-155-cc/p|681514|56488|533.9|533.9
20230527-190544|Protectores diarios Nosotras multiestilo x 60 uni|Nosotras|Perfumeria|https://www.carrefour.com.ar/protectores-diarios-nosotras-multiestilo-x-60-uni-697323/p|697323|90513|745.5|745.5
20230527-190544|Jabón líquido Lux rosas francesas repuesto 220 g.|Lux|Perfumeria|https://www.carrefour.com.ar/jabon-liquido-lux-rosas-francesas-repuesto-220-g-700163/p|700163|94689|351.0|351.0
20230527-190544|Acondicionador Pantene Pro-V moracles colágeno nutre y revitaliza 700 ml.|Pantene|Perfumeria|https://www.carrefour.com.ar/acondicionador-pantene-pro-v-moracles-colageno-nutre-y-revitaliza-700-ml-708304/p|708304|106582|2275.0|2275.0
20230527-190544|Jabón de Tocador Protex Avena 3x90 g.|Protex|Perfumeria|https://www.carrefour.com.ar/jabon-de-tocador-protex-avena-3x90-g-445225/p|445225|22574|471.0|471.0
20230527-190544|Enjuague Bucal LISTERINE® ANTISARRO Frescura Suave Sin Alcohol 500 ml.|Listerine|Perfumeria|https://www.carrefour.com.ar/enjuague-bucal-listerine-antisarro-frescura-suave-sin-alcohol-500-ml-697104/p|697104|90320|1495.0|1495.0
20230527-190544|Shampoo ceramidas Carrefour fortaceledor 500 cc.|Carrefour|Perfumeria|https://www.carrefour.com.ar/shampoo-ceramidas-carrefour-fortaceledor-500-cc/p|643846|13001|287.09|287.09
20230527-190544|Tratamiento capilar Issue shock nutrición 25 g.|Issue|Perfumeria|https://www.carrefour.com.ar/tratamiento-capilar-issue-shock-nutricion-25-g-716187/p|716187|126642|74.85|74.85
20230527-190544|Shampoo Tresemmé liso efecto botox 250 cc.|Tresemmé|Perfumeria|https://www.carrefour.com.ar/shampoo-tresemme-liso-efecto-botox-250-cc-709675/p|709675|109139|626.0|626.0
20230527-190544|Acondicionador Elvive RT5 extreme 200 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/acondicionador-elvive-rt5-extreme-200-cc-694730/p|694730|88564|618.0|618.0
20230527-190544|Enjuague Bucal Listerine Cool Mint Frescura Intensa 250 ml|Listerine|Perfumeria|https://www.carrefour.com.ar/enjuague-bucal-listerine-cool-mint-frescura-intensa-250-ml-697108/p|697108|90353|848.0|848.0
20230527-190544|Shampoo Elvive óleo coco 200 cc.|Elvive|Perfumeria|https://www.carrefour.com.ar/shampoo-elvive-oleo-coco-200-cc-694718/p|694718|88651|656.0|656.0
20230527-190544|Toalla femenina Always noche seca ultra plus 16 uni|Always|Perfumeria|https://www.carrefour.com.ar/toalla-femenina-always-noche-seca-ultra-plus-16-uni-704331/p|704331|100541|1450.0|1450.0
20230527-190544|Desodorante Patrichs perf aero black label 150 cc.|Patrichs|Perfumeria|https://www.carrefour.com.ar/desodorante-patrichs-perf-aero-black-label-150-cc-710006/p|710006|109262|553.0|553.0
20230527-190544|Máquina de afeitar Gillette cool prestobarba 3 x 8 uni|Gillette|Perfumeria|https://www.carrefour.com.ar/maquina-de-afeitar-gillette-cool-prestobarba-3-x-8-uni-701844/p|701844|97706|2111.2|2111.2
